0,0,0,0,0
37057,34.0,-43.5,Unspecified,Ocean
37058,33.8,-43.0,Unspecified,Ocean
37059,33.7,-42.7,Unspecified,Ocean
37060,33.6,-42.3,Unspecified,Ocean
37061,33.5,-42.0,Unspecified,Ocean
37062,34.5,-42.5,Unspecified,Ocean
37063,35.5,-43.0,Unspecified,Ocean
37064,36.5,-43.0,Unspecified,Ocean
37065,38.0,-43.0,Unspecified,Ocean
37066,39.5,-42.5,Unspecified,Ocean
37067,41.5,-41.0,Unspecified,Ocean
37068,44.0,-39.0,Unspecified,Ocean
37069,46.5,-36.5,Unspecified,Ocean
37070,48.5,-33.0,Unspecified,Ocean
37071,50.0,-30.0,Unspecified,Ocean
37072,50.5,-27.0,Unspecified,Ocean
37073,50.5,-23.5,Unspecified,Ocean
37074,50.0,-20.0,Unspecified,Ocean
37075,48.0,-18.0,Unspecified,Ocean
37076,46.0,-17.0,Unspecified,Ocean
37077,44.0,-16.5,Unspecified,Ocean
37078,43.0,-15.0,Unspecified,Ocean
37079,41.5,-14.5,Unspecified,Ocean
37080,39.5,-14.0,Unspecified,Ocean
37081,37.5,-11.5,Unspecified,Ocean
37082,39.0,-8.0,Avis,Portalegre
37083,39.0,-6.0,Badajoz,Extremadura
37084,39.0,-5.0,Badajoz,Extremadura
37085,39.0,-4.5,Ciudad Real,Castilla-La Mancha
37086,39.0,-4.0,Ciudad Real,Castilla-La Mancha
37087,39.0,-4.0,Ciudad Real,Castilla-La Mancha
37089,12.5,-47.0,Unspecified,Ocean
37090,13.2,-49.2,Unspecified,Ocean
37091,14.0,-51.0,Unspecified,Ocean
37092,14.8,-52.5,Unspecified,Ocean
37093,15.5,-54.0,Unspecified,Ocean
37094,16.2,-55.5,Unspecified,Ocean
37095,17.0,-57.0,Unspecified,Ocean
37096,17.2,-58.5,Unspecified,Ocean
37097,18.0,-60.5,Unspecified,Ocean
37098,18.5,-62.2,Unspecified,Ocean
37099,19.0,-64.0,Unspecified,Ocean
37101,14.8,-20.0,Unspecified,Ocean
37102,14.9,-22.0,Unspecified,Ocean
37103,15.0,-24.0,Unspecified,Ocean
37104,15.1,-26.0,Unspecified,Ocean
37105,15.2,-27.9,Unspecified,Ocean
37106,15.3,-29.5,Unspecified,Ocean
37107,15.4,-31.0,Unspecified,Ocean
37108,15.5,-32.4,Unspecified,Ocean
37109,15.6,-34.0,Unspecified,Ocean
37110,15.7,-35.5,Unspecified,Ocean
37111,15.8,-37.0,Unspecified,Ocean
37112,15.9,-38.4,Unspecified,Ocean
37113,16.0,-39.8,Unspecified,Ocean
37114,16.4,-41.0,Unspecified,Ocean
37115,16.9,-42.5,Unspecified,Ocean
37116,17.1,-43.9,Unspecified,Ocean
37117,17.5,-45.0,Unspecified,Ocean
37118,17.8,-46.1,Unspecified,Ocean
37119,18.1,-47.2,Unspecified,Ocean
37120,18.4,-48.3,Unspecified,Ocean
37121,19.0,-49.4,Unspecified,Ocean
37122,19.8,-50.3,Unspecified,Ocean
37123,20.5,-51.3,Unspecified,Ocean
37124,21.4,-52.5,Unspecified,Ocean
37125,22.2,-53.8,Unspecified,Ocean
37126,23.8,-54.5,Unspecified,Ocean
37128,14.0,-32.0,Unspecified,Ocean
37129,14.2,-33.2,Unspecified,Ocean
37130,14.5,-34.6,Unspecified,Ocean
37131,14.8,-35.8,Unspecified,Ocean
37132,15.0,-37.0,Unspecified,Ocean
37133,15.2,-38.2,Unspecified,Ocean
37134,15.5,-39.8,Unspecified,Ocean
37135,15.9,-40.9,Unspecified,Ocean
37136,16.0,-42.0,Unspecified,Ocean
37137,16.2,-43.2,Unspecified,Ocean
37138,16.7,-44.4,Unspecified,Ocean
37139,16.9,-45.8,Unspecified,Ocean
37140,17.0,-47.0,Unspecified,Ocean
37141,17.2,-48.2,Unspecified,Ocean
37143,15.2,-31.3,Unspecified,Ocean
37144,16.0,-32.2,Unspecified,Ocean
37145,16.9,-33.1,Unspecified,Ocean
37146,18.0,-34.2,Unspecified,Ocean
37147,18.9,-35.3,Unspecified,Ocean
37148,20.0,-36.6,Unspecified,Ocean
37149,21.3,-37.8,Unspecified,Ocean
37150,22.9,-38.6,Unspecified,Ocean
37151,24.6,-39.3,Unspecified,Ocean
37152,26.4,-39.3,Unspecified,Ocean
37153,28.2,-39.4,Unspecified,Ocean
37154,30.0,-39.5,Unspecified,Ocean
37155,31.1,-39.5,Unspecified,Ocean
37156,32.2,-39.4,Unspecified,Ocean
37157,33.3,-39.3,Unspecified,Ocean
37158,34.4,-39.0,Unspecified,Ocean
37159,35.7,-37.9,Unspecified,Ocean
37160,37.0,-36.5,Unspecified,Ocean
37161,38.1,-34.9,Unspecified,Ocean
37162,39.7,-32.6,Unspecified,Ocean
37163,41.0,-30.5,Unspecified,Ocean
37164,42.5,-28.0,Unspecified,Ocean
37166,12.8,-63.3,Unspecified,Ocean
37167,12.9,-65.0,Unspecified,Ocean
37168,13.0,-67.0,Unspecified,Ocean
37169,13.1,-69.0,Unspecified,Ocean
37170,13.2,-70.8,Unspecified,Ocean
37171,13.3,-72.5,Unspecified,Ocean
37172,13.4,-74.2,Unspecified,Ocean
37173,13.6,-76.3,Unspecified,Ocean
37174,13.8,-78.2,Unspecified,Ocean
37175,13.9,-80.1,Unspecified,Ocean
37176,14.0,-82.0,Unspecified,Ocean
37177,14.0,-83.9,Unspecified,Región Autónoma del Atlántico Norte
37179,28.6,-78.0,Unspecified,Ocean
37180,29.8,-78.5,Unspecified,Ocean
37181,31.0,-78.7,Unspecified,Ocean
37182,32.3,-78.6,Unspecified,Ocean
37183,33.5,-78.5,Unspecified,Ocean
37184,34.8,-78.5,Bladen County,North Carolina
37185,36.0,-78.5,Wake County,North Carolina
37187,10.8,-18.4,Unspecified,Ocean
37188,10.9,-19.5,Unspecified,Ocean
37189,10.9,-20.7,Unspecified,Ocean
37190,10.9,-21.9,Unspecified,Ocean
37191,10.8,-23.0,Unspecified,Ocean
37192,10.7,-23.6,Unspecified,Ocean
37193,10.7,-24.3,Unspecified,Ocean
37194,10.8,-25.0,Unspecified,Ocean
37195,10.9,-25.7,Unspecified,Ocean
37196,11.3,-26.3,Unspecified,Ocean
37197,11.8,-27.0,Unspecified,Ocean
37198,12.3,-27.7,Unspecified,Ocean
37199,12.8,-28.5,Unspecified,Ocean
37200,13.2,-29.5,Unspecified,Ocean
37201,13.5,-30.5,Unspecified,Ocean
37202,13.8,-31.5,Unspecified,Ocean
37203,14.2,-32.5,Unspecified,Ocean
37204,14.6,-33.2,Unspecified,Ocean
37205,15.1,-33.9,Unspecified,Ocean
37206,15.5,-34.6,Unspecified,Ocean
37207,15.9,-35.4,Unspecified,Ocean
37208,16.3,-36.7,Unspecified,Ocean
37209,16.8,-37.9,Unspecified,Ocean
37210,17.2,-39.2,Unspecified,Ocean
37211,17.7,-40.5,Unspecified,Ocean
37212,17.8,-41.5,Unspecified,Ocean
37213,17.8,-42.4,Unspecified,Ocean
37214,17.7,-43.4,Unspecified,Ocean
37215,17.6,-44.4,Unspecified,Ocean
37216,17.5,-45.1,Unspecified,Ocean
37217,17.5,-45.7,Unspecified,Ocean
37218,17.6,-46.3,Unspecified,Ocean
37219,17.6,-46.9,Unspecified,Ocean
37220,17.7,-47.7,Unspecified,Ocean
37221,17.8,-48.4,Unspecified,Ocean
37222,17.8,-49.1,Unspecified,Ocean
37223,17.9,-49.9,Unspecified,Ocean
37224,18.1,-51.1,Unspecified,Ocean
37225,18.5,-52.1,Unspecified,Ocean
37226,20.8,-53.0,Unspecified,Ocean
37227,23.2,-53.8,Unspecified,Ocean
37228,24.5,-54.8,Unspecified,Ocean
37229,25.7,-55.7,Unspecified,Ocean
37230,27.0,-56.8,Unspecified,Ocean
37231,28.5,-57.4,Unspecified,Ocean
37232,30.2,-56.0,Unspecified,Ocean
37233,31.3,-54.0,Unspecified,Ocean
37234,32.1,-51.7,Unspecified,Ocean
37235,32.8,-49.5,Unspecified,Ocean
37237,14.0,-54.0,Unspecified,Ocean
37238,14.7,-54.8,Unspecified,Ocean
37239,15.0,-55.5,Unspecified,Ocean
37240,15.5,-56.1,Unspecified,Ocean
37241,16.0,-57.0,Unspecified,Ocean
37242,16.5,-57.8,Unspecified,Ocean
37243,17.0,-58.5,Unspecified,Ocean
37244,17.5,-59.2,Unspecified,Ocean
37245,18.0,-60.0,Unspecified,Ocean
37246,18.5,-60.8,Unspecified,Ocean
37247,19.0,-61.8,Unspecified,Ocean
37248,19.5,-62.7,Unspecified,Ocean
37249,20.0,-63.5,Unspecified,Ocean
37250,20.5,-63.9,Unspecified,Ocean
37251,21.0,-64.0,Unspecified,Ocean
37252,21.5,-64.0,Unspecified,Ocean
37253,22.0,-64.0,Unspecified,Ocean
37255,9.8,-51.3,Unspecified,Ocean
37256,10.4,-53.0,Unspecified,Ocean
37257,10.9,-54.7,Unspecified,Ocean
37258,11.4,-56.4,Unspecified,Ocean
37259,12.0,-58.0,Unspecified,Ocean
37260,12.4,-59.7,Unspecified,Ocean
37261,13.1,-61.3,Unspecified,Ocean
37262,13.7,-63.1,Unspecified,Ocean
37263,14.5,-64.7,Unspecified,Ocean
37264,15.1,-66.3,Unspecified,Ocean
37265,15.9,-67.7,Unspecified,Ocean
37266,16.7,-69.1,Unspecified,Ocean
37267,17.8,-70.4,Unspecified,Ocean
37268,18.3,-71.0,Unspecified,Azua
37269,19.0,-71.5,Unspecified,San Juan
37270,20.0,-72.3,Unspecified,Ocean
37271,20.9,-72.8,Unspecified,Ocean
37272,22.0,-73.0,Unspecified,Ocean
37273,23.2,-73.0,Unspecified,Ocean
37274,24.4,-72.7,Unspecified,Ocean
37275,26.0,-72.0,Unspecified,Ocean
37276,28.0,-70.5,Unspecified,Ocean
37277,30.2,-68.0,Unspecified,Ocean
37278,32.3,-64.7,Smith's,Smiths
37279,32.4,-64.6,Unspecified,St.George's
37280,35.0,-60.0,Unspecified,Ocean
37281,38.0,-55.0,Unspecified,Ocean
37282,41.2,-49.0,Unspecified,Ocean
37283,44.8,-42.5,Unspecified,Ocean
37284,49.0,-36.0,Unspecified,Ocean
37286,15.0,-82.6,Unspecified,Ocean
37287,14.5,-82.5,Unspecified,Ocean
37288,14.1,-82.1,Unspecified,Ocean
37289,14.4,-81.8,Unspecified,Ocean
37290,15.3,-82.2,Unspecified,Ocean
37291,16.0,-82.2,Unspecified,Ocean
37292,16.8,-83.5,Unspecified,Ocean
37293,17.6,-83.9,Unspecified,Ocean
37294,18.4,-84.2,Unspecified,Ocean
37295,19.4,-84.5,Unspecified,Ocean
37296,20.5,-84.5,Unspecified,Ocean
37297,21.7,-84.3,Sandino,Pinar del Río
37298,23.0,-84.0,Unspecified,Ocean
37299,24.0,-82.9,Unspecified,Ocean
37300,24.7,-81.5,Monroe County,Florida
37301,25.1,-80.5,Monroe County,Florida
37302,25.3,-79.9,Unspecified,Ocean
37303,26.0,-78.3,Unspecified,Ocean
37304,27.0,-76.9,Unspecified,Ocean
37305,28.1,-75.4,Unspecified,Ocean
37306,29.5,-74.0,Unspecified,Ocean
37308,16.5,-77.5,Unspecified,Ocean
37309,17.5,-78.5,Unspecified,Ocean
37310,18.4,-79.3,Unspecified,Ocean
37311,19.5,-79.9,Unspecified,Ocean
37312,20.1,-80.3,Unspecified,Ocean
37313,20.3,-80.5,Unspecified,Ocean
37314,20.7,-80.8,Unspecified,Ocean
37315,21.1,-81.1,Unspecified,Ocean
37316,21.4,-81.4,Unspecified,Ocean
37317,22.3,-81.8,Cienaga de Zapata,Matanzas
37318,23.2,-82.2,Santa Cruz del Norte,Artemisa
37319,24.0,-82.9,Unspecified,Ocean
37320,24.9,-83.6,Unspecified,Ocean
37321,25.7,-83.9,Unspecified,Ocean
37322,26.7,-83.5,Unspecified,Ocean
37323,27.5,-83.0,Unspecified,Ocean
37324,28.5,-82.0,Sumter County,Florida
37326,32.0,-77.5,Unspecified,Ocean
37327,32.8,-76.2,Unspecified,Ocean
37328,34.0,-75.2,Unspecified,Ocean
37329,35.2,-74.6,Unspecified,Ocean
37330,37.0,-73.5,Unspecified,Ocean
37331,38.7,-72.4,Unspecified,Ocean
37332,40.0,-70.8,Unspecified,Ocean
37333,41.5,-69.0,Unspecified,Ocean
37334,43.0,-67.5,Yarmouth County,Nova Scotia
37335,45.0,-65.5,Annapolis County,Nova Scotia
37336,47.0,-63.0,Les Îles-de-la-Madeleine,Québec
37337,49.0,-60.0,Division No. 4,Newfoundland and Labrador
37338,51.0,-56.0,Division No. 9,Newfoundland and Labrador
37340,30.4,-90.3,Tangipahoa Parish,Louisiana
37341,29.7,-89.7,St. Bernard Parish,Louisiana
37342,29.7,-89.4,St. Bernard Parish,Louisiana
37343,29.4,-89.2,Plaquemines Parish,Louisiana
37344,29.3,-89.1,Plaquemines Parish,Louisiana
37345,29.6,-89.5,Plaquemines Parish,Louisiana
37346,30.1,-90.4,St. John the Baptist Parish,Louisiana
37347,30.1,-90.9,St. James Parish,Louisiana
37348,30.3,-91.6,St. Martin Parish,Louisiana
37349,30.7,-92.2,Evangeline Parish,Louisiana
37350,31.2,-92.6,Rapides Parish,Louisiana
37351,31.7,-93.2,Natchitoches Parish,Louisiana
37353,14.9,-43.3,Unspecified,Ocean
37354,14.6,-45.7,Unspecified,Ocean
37355,14.6,-47.8,Unspecified,Ocean
37356,14.7,-49.9,Unspecified,Ocean
37357,14.8,-51.9,Unspecified,Ocean
37358,15.1,-54.0,Unspecified,Ocean
37359,15.3,-55.7,Unspecified,Ocean
37360,15.6,-57.5,Unspecified,Ocean
37361,16.0,-59.2,Unspecified,Ocean
37362,16.3,-61.0,La Désirade,Pointe-à-Pitre
37363,16.7,-62.4,Unspecified,Ocean
37364,16.9,-63.8,Unspecified,Ocean
37365,17.2,-65.2,Unspecified,Ocean
37366,17.5,-66.7,Unspecified,Ocean
37367,17.8,-67.8,Unspecified,Ocean
37368,18.2,-68.8,Unspecified,La Altagracia
37369,18.5,-69.8,Unspecified,Santo Domingo
37370,19.1,-70.9,Unspecified,La Vega
37371,19.8,-72.1,Unspecified,Nòdès
37372,20.5,-73.2,Unspecified,Ocean
37373,21.5,-74.2,Unspecified,Ocean
37374,22.5,-75.4,Unspecified,Ocean
37375,23.3,-76.2,Unspecified,Ocean
37376,24.1,-77.2,Unspecified,Ocean
37377,24.9,-78.1,Unspecified,North Andros
37378,25.8,-79.0,Unspecified,Ocean
37379,26.8,-79.7,Unspecified,Ocean
37380,28.2,-80.0,Unspecified,Ocean
37381,30.8,-80.8,Unspecified,Ocean
37382,32.0,-80.9,Chatham County,Georgia
37383,32.8,-81.1,Hampton County,South Carolina
37384,34.1,-81.1,Richland County,South Carolina
37385,35.8,-80.6,Rowan County,North Carolina
37386,37.5,-79.5,Bedford County,Virginia
37387,39.2,-77.6,Loudoun County,Virginia
37388,41.2,-73.6,Westchester County,New York
37389,43.5,-69.9,Unspecified,Ocean
37390,45.0,-65.0,Annapolis County,Nova Scotia
37391,46.5,-60.0,Cape Breton Regional Municipality,Nova Scotia
37393,20.1,-91.0,Unspecified,Ocean
37394,20.2,-91.7,Unspecified,Ocean
37395,20.3,-92.4,Unspecified,Ocean
37396,20.4,-93.1,Unspecified,Ocean
37397,20.5,-93.8,Unspecified,Ocean
37398,20.6,-94.5,Unspecified,Ocean
37399,20.7,-95.2,Unspecified,Ocean
37400,20.8,-95.9,Unspecified,Ocean
37401,20.8,-96.6,Unspecified,Ocean
37402,20.7,-97.3,Unspecified,Veracruz
37403,20.5,-98.1,San Bartolo Tutotepec,Hidalgo
37404,20.3,-98.9,Actopan,Hidalgo
37405,20.0,-99.8,Acambay de Ruíz Castañeda,Estado de México
37406,19.8,-00.7,Tessalit,Kidal
37407,19.6,-01.6,Unspecified,Kidal
37408,19.5,-02.5,Tombouctou,Tombouctou
37409,19.4,-03.4,Tombouctou,Tombouctou
37410,19.5,-04.3,Tombouctou,Tombouctou
37411,19.6,-05.1,Goundam,Tombouctou
37412,19.9,-05.9,Goundam,Tombouctou
37413,20.5,-06.4,Oualata,Hodh Ech Chargui
37414,21.0,-06.8,Oualata,Hodh Ech Chargui
37415,21.5,-07.1,Chinguetti,Adrar
37416,22.0,-07.4,Chinguetti,Adrar
37417,22.5,-07.7,Chinguetti,Adrar
37418,23.0,-08.0,Fderik,Tiris Zemmour
37419,23.5,-08.3,Fderik,Tiris Zemmour
37420,23.9,-08.5,Fderik,Tiris Zemmour
37421,24.2,-08.7,Fderik,Tiris Zemmour
37422,24.4,-08.9,Fderik,Tiris Zemmour
37423,24.3,-09.1,Fderik,Tiris Zemmour
37424,24.2,-09.3,Fderik,Tiris Zemmour
37425,24.0,-09.0,Fderik,Tiris Zemmour
37427,32.5,-60.5,Unspecified,Ocean
37428,33.1,-59.2,Unspecified,Ocean
37429,34.3,-56.5,Unspecified,Ocean
37430,35.2,-53.1,Unspecified,Ocean
37431,35.9,-49.5,Unspecified,Ocean
37432,36.6,-44.4,Unspecified,Ocean
37433,38.0,-39.5,Unspecified,Ocean
37434,40.2,-35.0,Unspecified,Ocean
37435,43.1,-29.7,Unspecified,Ocean
37437,12.5,-17.5,Unspecified,Ocean
37438,13.1,-18.0,Unspecified,Ocean
37439,13.8,-18.5,Unspecified,Ocean
37440,14.8,-19.0,Unspecified,Ocean
37441,15.3,-19.1,Unspecified,Ocean
37442,16.4,-19.8,Unspecified,Ocean
37443,17.5,-20.5,Unspecified,Ocean
37444,18.8,-21.0,Unspecified,Ocean
37445,19.9,-21.6,Unspecified,Ocean
37446,21.4,-22.0,Unspecified,Ocean
37447,22.9,-22.5,Unspecified,Ocean
37448,24.0,-22.5,Unspecified,Ocean
37449,25.0,-23.0,Unspecified,Ocean
37451,22.8,-92.0,Unspecified,Ocean
37452,22.8,-91.2,Unspecified,Ocean
37453,22.7,-90.2,Unspecified,Ocean
37454,22.6,-89.6,Unspecified,Ocean
37455,22.7,-89.8,Unspecified,Ocean
37456,23.1,-89.7,Unspecified,Ocean
37457,23.4,-89.5,Unspecified,Ocean
37458,24.2,-89.2,Unspecified,Ocean
37459,25.0,-89.2,Unspecified,Ocean
37460,26.1,-89.2,Unspecified,Ocean
37461,27.4,-89.2,Unspecified,Ocean
37462,28.5,-89.3,Unspecified,Ocean
37463,28.7,-89.3,Unspecified,Ocean
37464,29.1,-89.3,Plaquemines Parish,Louisiana
37465,29.7,-89.7,St. Bernard Parish,Louisiana
37466,30.7,-90.7,St. Helena Parish,Louisiana
37467,31.8,-91.5,Tensas Parish,Louisiana
37468,32.4,-92.3,Ouachita Parish,Louisiana
37469,32.7,-93.3,Webster Parish,Louisiana
37470,33.0,-94.5,Cass County,Texas
37472,12.0,-54.0,Unspecified,Ocean
37473,12.7,-55.6,Unspecified,Ocean
37474,13.3,-57.1,Unspecified,Ocean
37475,14.0,-58.6,Unspecified,Ocean
37476,14.5,-60.1,Unspecified,Ocean
37477,14.8,-61.5,Unspecified,Ocean
37478,15.0,-62.8,Unspecified,Ocean
37479,15.3,-64.1,Unspecified,Ocean
37480,15.7,-65.4,Unspecified,Ocean
37481,15.9,-66.8,Unspecified,Ocean
37482,16.2,-68.0,Unspecified,Ocean
37483,16.1,-69.5,Unspecified,Ocean
37484,16.2,-70.7,Unspecified,Ocean
37485,16.8,-72.0,Unspecified,Ocean
37486,17.3,-73.7,Unspecified,Ocean
37487,17.6,-75.3,Unspecified,Ocean
37488,17.8,-76.8,Unspecified,Saint Catherine Parish
37489,17.9,-76.9,Unspecified,Saint Catherine Parish
37490,18.2,-78.5,Unspecified,Ocean
37491,18.5,-79.7,Unspecified,Ocean
37492,18.8,-81.1,Unspecified,Ocean
37493,19.4,-82.5,Unspecified,Ocean
37494,19.7,-83.8,Unspecified,Ocean
37495,19.9,-85.3,Unspecified,Ocean
37496,20.4,-86.5,Unspecified,Ocean
37497,20.7,-87.0,Solidaridad,Quintana Roo
37498,20.9,-87.8,Chemax,Yucatán
37499,21.3,-89.5,Progreso,Yucatán
37500,21.6,-90.7,Unspecified,Ocean
37501,21.9,-91.7,Unspecified,Ocean
37502,22.1,-92.8,Unspecified,Ocean
37503,22.5,-93.8,Unspecified,Ocean
37504,22.9,-94.8,Unspecified,Ocean
37505,23.7,-95.9,Unspecified,Ocean
37506,23.9,-97.0,Unspecified,Ocean
37507,24.2,-97.8,Soto la Marina,Tamaulipas
37508,24.4,-98.2,Abasolo,Tamaulipas
37509,24.8,-99.3,Linares,Nuevo León
37510,25.0,-00.5,Unspecified,Adrar
37511,25.4,-01.9,Unspecified,Adrar
37512,26.0,-03.2,Unspecified,Adrar
37513,27.6,-03.7,Unspecified,Béchar
37514,29.3,-02.6,Unspecified,Béchar
37515,31.5,-01.3,Unspecified,Béchar
37516,33.2,-99.7,Haskell County,Texas
37517,35.8,-97.7,Kingfisher County,Oklahoma
37518,37.7,-93.2,Unspecified,Missouri
37519,40.2,-89.9,Mason County,Illinois
37520,43.4,-86.5,Muskegon County,Michigan
37522,13.4,-31.6,Unspecified,Ocean
37523,13.3,-32.7,Unspecified,Ocean
37524,13.2,-33.8,Unspecified,Ocean
37525,13.0,-34.8,Unspecified,Ocean
37526,12.4,-35.7,Unspecified,Ocean
37527,12.2,-36.7,Unspecified,Ocean
37528,12.0,-37.7,Unspecified,Ocean
37529,12.1,-38.8,Unspecified,Ocean
37530,12.4,-39.9,Unspecified,Ocean
37531,12.7,-40.6,Unspecified,Ocean
37532,13.0,-41.5,Unspecified,Ocean
37533,13.2,-42.3,Unspecified,Ocean
37534,13.5,-43.1,Unspecified,Ocean
37535,13.9,-44.0,Unspecified,Ocean
37536,14.1,-44.9,Unspecified,Ocean
37537,14.7,-45.5,Unspecified,Ocean
37538,15.3,-46.1,Unspecified,Ocean
37539,15.9,-46.9,Unspecified,Ocean
37540,16.6,-47.5,Unspecified,Ocean
37541,17.4,-48.0,Unspecified,Ocean
37542,18.1,-48.5,Unspecified,Ocean
37543,18.7,-48.9,Unspecified,Ocean
37544,19.4,-49.0,Unspecified,Ocean
37545,20.0,-49.1,Unspecified,Ocean
37546,20.9,-49.3,Unspecified,Ocean
37547,22.2,-49.5,Unspecified,Ocean
37548,23.4,-49.7,Unspecified,Ocean
37549,24.5,-49.9,Unspecified,Ocean
37550,25.8,-50.3,Unspecified,Ocean
37551,27.1,-51.1,Unspecified,Ocean
37552,28.2,-51.9,Unspecified,Ocean
37553,29.8,-52.0,Unspecified,Ocean
37554,30.9,-51.9,Unspecified,Ocean
37555,31.9,-51.5,Unspecified,Ocean
37556,32.8,-51.0,Unspecified,Ocean
37557,33.5,-50.3,Unspecified,Ocean
37558,34.7,-49.5,Unspecified,Ocean
37559,36.1,-48.5,Unspecified,Ocean
37560,38.0,-46.5,Unspecified,Ocean
37561,40.2,-44.4,Unspecified,Ocean
37562,42.9,-42.0,Unspecified,Ocean
37563,46.2,-38.8,Unspecified,Ocean
37564,50.2,-34.5,Unspecified,Ocean
37565,55.0,-30.0,Unspecified,Ocean
37567,9.0,-45.5,Unspecified,Ocean
37568,9.1,-47.0,Unspecified,Ocean
37569,9.3,-48.7,Unspecified,Ocean
37570,9.5,-50.0,Unspecified,Ocean
37571,9.6,-51.3,Unspecified,Ocean
37572,9.8,-52.2,Unspecified,Ocean
37573,10.2,-53.1,Unspecified,Ocean
37574,10.8,-54.5,Unspecified,Ocean
37575,11.4,-56.0,Unspecified,Ocean
37576,11.8,-57.7,Unspecified,Ocean
37577,12.0,-59.5,Unspecified,Ocean
37578,12.0,-61.2,Unspecified,Ocean
37580,8.9,-42.2,Unspecified,Ocean
37581,9.5,-43.6,Unspecified,Ocean
37582,10.1,-45.0,Unspecified,Ocean
37583,10.7,-46.4,Unspecified,Ocean
37584,11.2,-47.9,Unspecified,Ocean
37585,11.5,-49.0,Unspecified,Ocean
37586,11.8,-50.1,Unspecified,Ocean
37587,12.1,-51.3,Unspecified,Ocean
37588,12.3,-52.5,Unspecified,Ocean
37589,12.4,-53.8,Unspecified,Ocean
37590,12.5,-54.9,Unspecified,Ocean
37591,12.6,-56.0,Unspecified,Ocean
37592,12.7,-57.1,Unspecified,Ocean
37593,12.6,-58.3,Unspecified,Ocean
37594,12.4,-59.4,Unspecified,Ocean
37595,12.2,-60.0,Unspecified,Ocean
37596,12.0,-60.8,Unspecified,Ocean
37597,12.1,-61.5,Unspecified,Saint Andrew
37598,12.1,-61.8,Unspecified,Saint George
37599,12.1,-62.8,Unspecified,Ocean
37600,12.0,-63.8,Unspecified,Ocean
37601,11.9,-64.9,Unspecified,Ocean
37602,12.0,-66.1,Unspecified,Ocean
37603,12.0,-67.2,Unspecified,Ocean
37604,11.9,-68.2,Unspecified,Ocean
37605,12.0,-69.2,Unspecified,Ocean
37606,12.0,-70.2,Los Taques,Falcón
37607,12.0,-71.2,Uribia,La Guajira
37608,11.9,-72.1,Uribia,La Guajira
37609,11.8,-73.0,Unspecified,Ocean
37610,11.8,-74.0,Unspecified,Ocean
37611,11.7,-75.0,Unspecified,Ocean
37612,11.5,-75.8,Unspecified,Ocean
37613,11.3,-76.5,Unspecified,Ocean
37614,11.2,-77.2,Unspecified,Ocean
37615,11.3,-77.8,Unspecified,Ocean
37616,11.4,-78.3,Unspecified,Ocean
37617,11.3,-78.9,Unspecified,Ocean
37618,11.3,-79.3,Unspecified,Ocean
37619,11.1,-79.8,Unspecified,Ocean
37620,11.1,-79.5,Unspecified,Ocean
37621,11.3,-79.9,Unspecified,Ocean
37622,11.5,-80.3,Unspecified,Ocean
37623,11.5,-80.7,Unspecified,Ocean
37624,11.6,-81.2,Unspecified,Ocean
37625,11.8,-81.8,Unspecified,Ocean
37626,11.9,-82.5,Unspecified,Ocean
37627,11.9,-83.2,Unspecified,Ocean
37628,11.9,-83.7,Unspecified,Ocean
37629,11.9,-83.9,Unspecified,Región Autónoma del Atlántico Sur
37630,12.0,-85.0,Unspecified,Chontales
37631,12.1,-85.9,Unspecified,Granada
37632,12.2,-86.8,Unspecified,León
37634,14.9,-74.3,Unspecified,Ocean
37635,15.0,-75.5,Unspecified,Ocean
37636,15.0,-76.5,Unspecified,Ocean
37637,15.0,-77.7,Unspecified,Ocean
37638,15.0,-79.0,Unspecified,Ocean
37639,15.0,-79.9,Unspecified,Ocean
37640,15.1,-80.4,Unspecified,Ocean
37641,15.2,-81.2,Unspecified,Ocean
37642,15.5,-81.8,Unspecified,Ocean
37643,15.8,-82.6,Unspecified,Ocean
37644,16.3,-83.4,Unspecified,Ocean
37645,17.8,-84.5,Unspecified,Ocean
37646,19.1,-85.4,Unspecified,Ocean
37647,19.8,-86.1,Unspecified,Ocean
37648,20.7,-86.6,Unspecified,Ocean
37649,21.2,-86.8,Benito Juárez,Quintana Roo
37650,21.8,-87.0,Unspecified,Ocean
37651,22.4,-87.2,Unspecified,Ocean
37652,23.1,-87.0,Unspecified,Ocean
37653,23.8,-86.8,Unspecified,Ocean
37654,24.4,-86.2,Unspecified,Ocean
37655,25.5,-85.1,Unspecified,Ocean
37656,26.5,-84.2,Unspecified,Ocean
37657,27.3,-82.8,Unspecified,Ocean
37658,27.3,-82.6,Sarasota County,Florida
37659,27.9,-81.3,Polk County,Florida
37660,28.9,-79.8,Unspecified,Ocean
37661,29.7,-77.7,Unspecified,Ocean
37662,31.0,-75.2,Unspecified,Ocean
37663,32.5,-70.5,Unspecified,Ocean
37664,34.0,-66.0,Unspecified,Ocean
37665,36.0,-60.0,Unspecified,Ocean
37666,39.0,-54.0,Unspecified,Ocean
37667,40.0,-49.0,Unspecified,Ocean
37668,44.0,-45.0,Unspecified,Ocean
37669,48.0,-43.0,Unspecified,Ocean
37670,52.0,-42.0,Unspecified,Ocean
37671,52.5,-44.0,Unspecified,Ocean
37672,52.0,-46.0,Unspecified,Ocean
37674,20.3,-84.7,Unspecified,Ocean
